State,Date,Total,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,dayofweek,month,week
Michigan,2021-10-31,264137985,93071769.0,74405507.0,139449132.0,125572863.85714285,36921367.245802216,6,10,43
Missouri,2021-10-31,170593466,264137985.0,15986865.0,198294087.0,147659521.14285713,23817426.990807697,6,10,43
Alabama,2021-10-31,189048085,170593466.0,255221502.0,101866411.0,138206175.85714287,30560555.006064296,6,10,43
Arizona,2021-10-31,194283831,189048085.0,165155956.0,79347468.0,142367300.85714287,25459855.976560887,6,10,43
Arkansas,2021-10-31,96518730,194283831.0,63324231.0,154857048.0,147109372.14285713,14243996.514904216,6,10,43
California,2021-10-31,801781952,96518730.0,22111739.0,163730358.0,258490831.14285713,113776016.8487773,6,10,43
Colorado,2021-10-31,155305036,801781952.0,93071769.0,41226743.0,267381297.85714287,20835675.252718944,6,10,43
Connecticut,2021-10-31,77952095,155305036.0,264137985.0,146769139.0,240783313.57142857,11985629.775805105,6,10,43
Florida,2021-10-31,639670899,77952095.0,170593466.0,159998296.0,307794375.4285714,100001603.39018638,6,10,43
Georgia,2021-10-31,346260582,639670899.0,189048085.0,265041404.0,330253303.5714286,53895063.56653965,6,10,43
Nebraska,2021-10-31,37152745,346260582.0,194283831.0,278433539.0,307806005.5714286,1275835.6291477531,6,10,43
Illinois,2021-10-31,280869616,37152745.0,96518730.0,102488327.0,334141846.4285714,40851599.901871175,6,10,43
Iowa,2021-10-31,100572084,280869616.0,801781952.0,128210997.0,233969008.14285713,14321261.794695359,6,10,43
Kentucky,2021-10-31,152099528,100572084.0,155305036.0,61159836.0,233511078.42857143,22663987.127223317,6,10,43
Louisiana,2021-10-31,164478871,152099528.0,77952095.0,318918242.0,245872046.42857143,26997790.942735888,6,10,43
Maine,2021-10-31,40259829,164478871.0,639670899.0,373302523.0,160241893.57142857,5616375.3646026235,6,10,43
Maryland,2021-10-31,144129654,40259829.0,346260582.0,327228674.0,131366046.71428572,21071505.70443415,6,10,43
Massachusetts,2021-10-31,156339095,144129654.0,37152745.0,319568517.0,148392668.14285713,22688316.46557022,6,10,43
Minnesota,2021-10-31,139945356,156339095.0,280869616.0,229313039.0,128260631.0,19514536.730414253,6,10,43
Mississippi,2021-10-31,78428832,139945356.0,100572084.0,166307533.0,125097309.28571428,2322417.3943666327,6,10,43
Indiana,2021-10-31,194870633,78428832.0,152099528.0,24723617.0,131207467.14285715,26684969.316839926,6,10,43
Kansas,2021-10-31,78863272,194870633.0,164478871.0,47991923.0,118976667.28571428,11375409.8052182,6,10,43
Wyoming,2021-10-31,19126432,78863272.0,40259829.0,803785398.0,115957610.57142857,2645640.7720443034,6,10,43
Wisconsin,2021-10-31,138373769,19126432.0,144129654.0,74405507.0,115135341.28571428,19326171.08852968,6,10,43
Michigan,2021-11-07,262312014,138373769.0,156339095.0,15986865.0,130274329.71428572,28424053.825098094,6,11,44
Massachusetts,2021-11-07,164369047,262312014.0,139945356.0,255221502.0,133763428.42857143,18246520.70663742,6,11,44
Maryland,2021-11-07,143534790,164369047.0,78428832.0,165155956.0,143064279.57142857,16625929.918573888,6,11,44
Maine,2021-11-07,41105433,143534790.0,194870633.0,63324231.0,121097822.42857143,4502408.599272699,6,11,44
Louisiana,2021-11-07,163231952,41105433.0,78863272.0,22111739.0,133150491.0,21289116.973510694,6,11,44
Kentucky,2021-11-07,154353903,163231952.0,19126432.0,93071769.0,152468701.14285713,18558993.979912907,6,11,44
Kansas,2021-11-07,79954985,154353903.0,138373769.0,264137985.0,144123160.57142857,8941267.921480028,6,11,44
Iowa,2021-11-07,103094970,79954985.0,262312014.0,170593466.0,121377868.57142857,11226982.983544668,6,11,44
Indiana,2021-11-07,195899422,103094970.0,164369047.0,189048085.0,125882207.85714285,21188466.353868034,6,11,44
Illinois,2021-11-07,281852380,195899422.0,143534790.0,194283831.0,145641863.57142857,32238033.886805642,6,11,44
Georgia,2021-11-07,336660309,281852380.0,41105433.0,96518730.0,187863988.7142857,42033682.11858534,6,11,44
Florida,2021-11-07,626921179,336660309.0,163231952.0,801781952.0,254105306.85714287,76235199.03921202,6,11,44
Connecticut,2021-11-07,81651391,626921179.0,154353903.0,155305036.0,243719233.7142857,9341993.414973874,6,11,44
Colorado,2021-11-07,156696702,81651391.0,79954985.0,77952095.0,254682336.14285713,16461130.811922451,6,11,44
California,2021-11-07,783320346,156696702.0,103094970.0,639670899.0,351857389.85714287,88884920.38983048,6,11,44
Arkansas,2021-11-07,98227444,783320346.0,195899422.0,346260582.0,337904250.14285713,11771299.476565817,6,11,44
Arizona,2021-11-07,201120667,98227444.0,281852380.0,37152745.0,326371148.28571427,20861778.858358,6,11,44
Minnesota,2021-11-07,139426569,201120667.0,336660309.0,280869616.0,298194899.71428573,15042868.662546791,6,11,44
Mississippi,2021-11-07,81938578,139426569.0,626921179.0,100572084.0,220340242.42857143,2197885.670026381,6,11,44
Missouri,2021-11-07,173301229,81938578.0,81651391.0,152099528.0,233433076.42857143,19045140.67305777,6,11,44
Nebraska,2021-11-07,38952596,173301229.0,156696702.0,164478871.0,216612489.85714287,1252256.813266445,6,11,44
Washington,2021-11-07,164199928,38952596.0,783320346.0,40259829.0,128166715.85714285,18328483.083009947,6,11,44
Virginia,2021-11-07,254210851,164199928.0,98227444.0,144129654.0,150450059.7142857,31396803.26467362,6,11,44
Vermont,2021-11-07,16450799,254210851.0,201120667.0,156339095.0,124068650.0,1754332.7400477296,6,11,44
Utah,2021-11-07,73559787,16450799.0,139426569.0,139945356.0,114659109.71428572,7417723.27783551,6,11,44
Texas,2021-11-07,798078686,73559787.0,81938578.0,78428832.0,216964839.42857143,96286648.59206796,6,11,44
Tennessee,2021-11-07,230197587,798078686.0,173301229.0,194870633.0,225092890.57142857,27516319.814059205,6,11,44
South Dakota,2021-11-07,25141437,230197587.0,38952596.0,78863272.0,223119867.85714287,2528643.079272377,6,11,44
South Carolina,2021-11-07,166607824,25141437.0,164199928.0,19126432.0,223463853.0,20145153.761968385,6,11,44
Alabama,2021-11-07,184678477,166607824.0,254210851.0,138373769.0,213530656.7142857,23639353.09429924,6,11,44
Rhode Island,2021-11-07,23698831,184678477.0,16450799.0,262312014.0,214566089.85714287,2604867.894691722,6,11,44
Oregon,2021-11-07,101452515,23698831.0,73559787.0,164369047.0,218550765.2857143,11465761.063318603,6,11,44
Oklahoma,2021-11-07,133270330,101452515.0,798078686.0,143534790.0,123578143.0,15717844.793987906,6,11,44
Ohio,2021-11-07,330215048,133270330.0,230197587.0,41105433.0,137866351.7142857,38170393.952830315,6,11,44
North Carolina,2021-11-07,314989401,330215048.0,25141437.0,163231952.0,179273203.7142857,36908311.0708631,6,11,44
New York,2021-11-07,387419582,314989401.0,166607824.0,154353903.0,210817740.57142857,43362399.921450384,6,11,44
New Mexico,2021-11-07,62953004,387419582.0,184678477.0,79954985.0,193428387.2857143,6613224.186979421,6,11,44
New Hampshire,2021-11-07,49261485,62953004.0,23698831.0,103094970.0,197080195.0,5291940.610868826,6,11,44
Nevada,2021-11-07,92345973,49261485.0,101452515.0,195899422.0,195779260.42857143,9837848.678070653,6,11,44
Pennsylvania,2021-11-07,325928183,92345973.0,133270330.0,281852380.0,223301810.85714287,37164763.796709634,6,11,44
Wyoming,2021-11-07,19442598,325928183.0,330215048.0,336660309.0,178905746.57142857,2159560.8965552705,6,11,44
Wisconsin,2021-11-07,140427908,19442598.0,314989401.0,626921179.0,153968390.42857143,15018138.998901399,6,11,44
West Virginia,2021-11-07,67251490,140427908.0,387419582.0,81651391.0,108230091.57142857,8260592.84448584,6,11,44
New Mexico,2021-11-14,65506575,67251490.0,62953004.0,156696702.0,108594887.42857143,1922480.9288794831,6,11,45
New York,2021-11-14,391749072,65506575.0,49261485.0,783320346.0,157521685.57142857,11456242.161515806,6,11,45
North Carolina,2021-11-14,319937028,391749072.0,92345973.0,98227444.0,190034693.42857143,8299293.779723987,6,11,45
Ohio,2021-11-14,338932007,319937028.0,325928183.0,201120667.0,191892382.57142857,9279776.100822294,6,11,45
Oklahoma,2021-11-14,132050715,338932007.0,19442598.0,139426569.0,207979256.42857143,4182966.3264871584,6,11,45
Oregon,2021-11-14,101451949,132050715.0,140427908.0,81938578.0,202411262.2857143,3249503.61637063,6,11,45
Pennsylvania,2021-11-14,332654785,101451949.0,67251490.0,173301229.0,240326018.7142857,8183092.677022703,6,11,45
Rhode Island,2021-11-14,23191647,332654785.0,65506575.0,38952596.0,234281029.0,672131.1115160112,6,11,45
New Hampshire,2021-11-14,50090022,23191647.0,391749072.0,164199928.0,185472593.2857143,1091653.8680678532,6,11,45
Arizona,2021-11-14,196009266,50090022.0,319937028.0,254210851.0,167768627.2857143,3063360.808760347,6,11,45
Tennessee,2021-11-14,234007513,196009266.0,338932007.0,16450799.0,152779413.85714287,5378833.281716024,6,11,45
Texas,2021-11-14,813596080,234007513.0,132050715.0,73559787.0,250143037.42857143,22623836.474431373,6,11,45
Utah,2021-11-14,74020918,813596080.0,101451949.0,798078686.0,246224318.7142857,1568969.9418645606,6,11,45
Vermont,2021-11-14,16477180,74020918.0,332654785.0,230197587.0,201056089.42857143,502403.98807139654,6,11,45
Virginia,2021-11-14,257365910,16477180.0,23191647.0,25141437.0,234509555.57142857,6054750.7037458215,6,11,45
Washington,2021-11-14,168652230,257365910.0,50090022.0,166607824.0,251447013.85714287,3539910.2712693135,6,11,45
West Virginia,2021-11-14,66612660,168652230.0,196009266.0,184678477.0,232961784.42857143,2416964.897804371,6,11,45
Wisconsin,2021-11-14,144043738,66612660.0,234007513.0,23698831.0,220109816.57142857,2600984.5930479825,6,11,45
South Dakota,2021-11-14,25615142,144043738.0,813596080.0,101452515.0,107541111.14285715,692845.5493825574,6,11,45
South Carolina,2021-11-14,169313002,25615142.0,74020918.0,133270330.0,121154266.0,5764810.534090063,6,11,45
Nevada,2021-11-14,92148151,169313002.0,16477180.0,330215048.0,131964404.71428572,1916286.5470640247,6,11,45
Missouri,2021-11-14,176262581,92148151.0,257365910.0,314989401.0,120378214.85714285,4277817.968643315,6,11,45
Arkansas,2021-11-14,99626519,176262581.0,168652230.0,387419582.0,110517399.0,3227247.9378512236,6,11,45
California,2021-11-14,792175855,99626519.0,66612660.0,62953004.0,214169284.0,23235303.015560273,6,11,45
Colorado,2021-11-14,156901319,792175855.0,144043738.0,49261485.0,216006081.2857143,3443032.2752908543,6,11,45
Connecticut,2021-11-14,81330193,156901319.0,25615142.0,92345973.0,223965374.2857143,2487498.629942624,6,11,45
Florida,2021-11-14,641627352,81330193.0,169313002.0,325928183.0,291438852.85714287,10255811.92358308,6,11,45
Georgia,2021-11-14,344501414,641627352.0,92148151.0,19442598.0,327489319.0,10868773.156058079,6,11,45
Illinois,2021-11-14,290798411,344501414.0,176262581.0,140427908.0,343851580.4285714,7319616.873135431,6,11,45
Indiana,2021-11-14,201623508,290798411.0,99626519.0,67251490.0,358422578.85714287,4055833.83748607,6,11,45
Nebraska,2021-11-14,37862667,201623508.0,792175855.0,65506575.0,250663552.0,1231213.8431474534,6,11,45
Iowa,2021-11-14,103832897,37862667.0,156901319.0,391749072.0,243082348.85714287,2430746.6764477305,6,11,45
Kentucky,2021-11-14,157931326,103832897.0,81330193.0,319937028.0,254025367.85714287,3911379.4352443716,6,11,45
Louisiana,2021-11-14,162728719,157931326.0,641627352.0,338932007.0,185611277.42857143,5607604.725069154,6,11,45
Maine,2021-11-14,42309515,162728719.0,344501414.0,132050715.0,142441006.14285713,1463626.8057140536,6,11,45
Maryland,2021-11-14,149358981,42309515.0,290798411.0,101451949.0,122235373.28571428,3563713.0408683904,6,11,45
Massachusetts,2021-11-14,166340125,149358981.0,201623508.0,332654785.0,117194890.0,4165342.3870324027,6,11,45
Michigan,2021-11-14,270617457,166340125.0,37862667.0,23191647.0,150445574.2857143,4077621.3816664247,6,11,45
Minnesota,2021-11-14,142219907,270617457.0,103832897.0,50090022.0,155929432.85714287,1516490.4527936473,6,11,45
Mississippi,2021-11-14,81282714,142219907.0,157931326.0,196009266.0,144979631.14285713,1965820.3191930267,6,11,45
Kansas,2021-11-14,80314797,81282714.0,162728719.0,234007513.0,133206213.71428572,1947414.286456642,6,11,45
Alabama,2021-11-14,184911321,80314797.0,42309515.0,813596080.0,153577900.2857143,7184088.66414445,6,11,45
Wyoming,2021-11-14,18964164,184911321.0,149358981.0,74020918.0,134950069.2857143,829027.2334518872,6,11,45
Missouri,2021-11-21,179524372,18964164.0,166340125.0,16477180.0,136833533.14285713,3651208.654650158,6,11,46
Michigan,2021-11-21,272869740,179524372.0,270617457.0,257365910.0,137155287.85714287,4174487.762998566,6,11,46
Massachusetts,2021-11-21,166372087,272869740.0,142219907.0,168652230.0,140605599.2857143,4236773.884806424,6,11,46
Maryland,2021-11-21,151367134,166372087.0,81282714.0,66612660.0,150617659.2857143,3219492.02935941,6,11,46
Maine,2021-11-21,41755769,151367134.0,80314797.0,144043738.0,145109226.7142857,1375679.4885608398,6,11,46
Louisiana,2021-11-21,162507492,41755769.0,184911321.0,25615142.0,141908679.7142857,5234193.974783994,6,11,46
Kentucky,2021-11-21,162353803,162507492.0,18964164.0,169313002.0,162392913.85714287,3652064.676192256,6,11,46
Kansas,2021-11-21,82999329,162353803.0,179524372.0,92148151.0,148603622.0,1964200.1022138407,6,11,46
Iowa,2021-11-21,102844373,82999329.0,272869740.0,176262581.0,124314283.85714285,1978742.5540907395,6,11,46
Indiana,2021-11-21,205513525,102844373.0,166372087.0,99626519.0,129905917.85714285,4043205.954435679,6,11,46
Illinois,2021-11-21,288337807,205513525.0,151367134.0,792175855.0,149473156.85714287,6052917.098928326,6,11,46
Georgia,2021-11-21,354222036,288337807.0,41755769.0,156901319.0,194111195.0,7574689.146172535,6,11,46
Florida,2021-11-21,647095618,354222036.0,162507492.0,81330193.0,263338070.14285713,9952462.451881124,6,11,46
Connecticut,2021-11-21,84134166,647095618.0,162353803.0,641627352.0,252163836.2857143,2251525.817937197,6,11,46
Colorado,2021-11-21,160371575,84134166.0,82999329.0,344501414.0,263217014.2857143,2708620.336846578,6,11,46
California,2021-11-21,804762762,160371575.0,102844373.0,290798411.0,363491069.85714287,14605935.577219596,6,11,46
Arkansas,2021-11-21,100440189,804762762.0,205513525.0,201623508.0,348480593.28571427,2516257.6039277767,6,11,46
Arizona,2021-11-21,199577574,100440189.0,288337807.0,37862667.0,335800560.0,2916754.9575132923,6,11,46
Minnesota,2021-11-21,144134749,199577574.0,354222036.0,103832897.0,305788090.4285714,1895732.7908212594,6,11,46
Mississippi,2021-11-21,81753713,144134749.0,647095618.0,157931326.0,225024961.14285713,1947138.8333458896,6,11,46
Nebraska,2021-11-21,39394564,81753713.0,84134166.0,162728719.0,218633589.42857143,1212047.6162522973,6,11,46
Nevada,2021-11-21,91842417,39394564.0,160371575.0,42309515.0,208843709.7142857,1002688.5152970911,6,11,46
West Virginia,2021-11-21,65121440,91842417.0,804762762.0,149358981.0,103180663.71428572,2374691.7677499345,6,11,46
Washington,2021-11-21,170098808,65121440.0,100440189.0,166340125.0,113131895.0,2836289.214612628,6,11,46
Virginia,2021-11-21,260709600,170098808.0,199577574.0,270617457.0,121865041.57142857,3447859.7861453807,6,11,46
Vermont,2021-11-21,16714318,260709600.0,144134749.0,142219907.0,103662122.85714285,435978.63876302785,6,11,46
Utah,2021-11-21,76822262,16714318.0,81753713.0,81282714.0,102957629.85714285,1130965.0022988177,6,11,46
Texas,2021-11-21,825496999,76822262.0,39394564.0,80314797.0,215257977.7142857,20257326.49598381,6,11,46
Tennessee,2021-11-21,238791206,825496999.0,91842417.0,184911321.0,236250661.85714287,4162911.9192760317,6,11,46
South Dakota,2021-11-21,25404918,238791206.0,65121440.0,18964164.0,230576873.0,611505.9954918723,6,11,46
Alabama,2021-11-21,190608741,25404918.0,170098808.0,179524372.0,233506863.42857143,5265468.900591965,6,11,46
South Carolina,2021-11-21,172579093,190608741.0,260709600.0,272869740.0,220916791.0,4436703.519823555,6,11,46
Pennsylvania,2021-11-21,336849628,172579093.0,16714318.0,166372087.0,266650406.7142857,7208148.495498116,6,11,46
Oregon,2021-11-21,102440117,336849628.0,76822262.0,151367134.0,270310100.28571427,1921248.4629712764,6,11,46
Oklahoma,2021-11-21,132271455,102440117.0,825496999.0,41755769.0,171277879.7142857,3221765.372208574,6,11,46
Ohio,2021-11-21,343745436,132271455.0,238791206.0,162507492.0,186271341.14285713,7887905.825086548,6,11,46
North Carolina,2021-11-21,323170370,343745436.0,25404918.0,162353803.0,228809262.85714287,4756596.844260731,6,11,46
New York,2021-11-21,397448170,323170370.0,190608741.0,82999329.0,258357752.7142857,10258118.164119832,6,11,46
New Mexico,2021-11-21,64818507,397448170.0,172579093.0,102844373.0,242963383.2857143,1881413.1643985002,6,11,46
New Hampshire,2021-11-21,50209311,64818507.0,336849628.0,205513525.0,202014766.57142857,1051086.5614349167,6,11,46
Rhode Island,2021-11-21,23742344,50209311.0,102440117.0,288337807.0,190772227.57142857,674670.2467587133,6,11,46
Wisconsin,2021-11-21,144661079,23742344.0,132271455.0,354222036.0,192542173.85714287,2503887.54744666,6,11,46
Wyoming,2021-11-21,19314003,144661079.0,343745436.0,647095618.0,146194826.2857143,548578.3569851767,6,11,46
Alabama,2021-11-28,177133617,19314003.0,323170370.0,84134166.0,125332433.0,5897126.27324031,6,11,47
Nebraska,2021-11-28,36955690,177133617.0,397448170.0,160371575.0,73833507.28571428,948651.3824332365,6,11,47
Missouri,2021-11-28,168366341,36955690.0,64818507.0,804762762.0,88626055.0,4122130.5869567515,6,11,47
Mississippi,2021-11-28,77581365,168366341.0,50209311.0,100440189.0,92536348.42857143,2303632.2550054467,6,11,47
Minnesota,2021-11-28,135947926,77581365.0,23742344.0,199577574.0,108565717.28571428,2652766.235837557,6,11,47
Michigan,2021-11-28,258449519,135947926.0,144661079.0,144134749.0,124821208.71428572,4888702.797001154,6,11,47
Massachusetts,2021-11-28,156827506,258449519.0,19314003.0,81753713.0,144465994.85714287,4285719.53903804,6,11,47
Maryland,2021-11-28,145305604,156827506.0,177133617.0,39394564.0,139919135.85714287,2871158.6102105724,6,11,47
Maine,2021-11-28,39584633,145305604.0,36955690.0,91842417.0,140294699.14285713,1392955.5034194526,6,11,47
Nevada,2021-11-28,84566191,39584633.0,168366341.0,65121440.0,128323249.14285715,3022988.931041368,6,11,47
Louisiana,2021-11-28,149328484,84566191.0,77581365.0,170098808.0,138572837.57142857,5889943.935356937,6,11,47
Kansas,2021-11-28,78440980,149328484.0,135947926.0,260709600.0,130357559.57142857,1546562.3361371155,6,11,47
